Repeatability,Strategy,NumQueries,numCache,numSeeds,ResponseTime,numMessages
Uniform,feedback,10000,15,50,48.05,94
Uniform,Master/slave,10000,15,75,50.38,15
Uniform,Voting,10000,15,75,50.07,45
Uniform,Multi-agent,10000,15,75,49.66,30
Uniform,Negotiation,10000,15,75,56.99,164
Uniform,feedback,10000,15,75,56.99,136
Uniform,Master/slave,10000,15,100,50.28,15
Uniform,Voting,10000,15,100,49.99,45
Uniform,Multi-agent,10000,15,100,54.27,30
Uniform,Negotiation,10000,15,100,70.86,180
Uniform,feedback,10000,15,100,70.86,152
Uniform,Master/slave,10000,15,150,50.63,15
Uniform,Voting,10000,15,150,51.41,45
Uniform,Multi-agent,10000,15,150,58.67,30
Uniform,Negotiation,10000,15,150,71.05,137
Uniform,feedback,10000,15,150,71.05,109
Uniform,Master/slave,10000,20,25,69.61,20
Uniform,Voting,10000,20,25,62.61,60
Uniform,Multi-agent,10000,20,25,62.61,40
Uniform,Negotiation,10000,20,25,56.67,88
Uniform,feedback,10000,20,25,56.67,50
Uniform,Master/slave,10000,20,50,66.86,20
Uniform,Voting,10000,20,50,71.36,60
Uniform,Multi-agent,10000,20,50,71.28,40
Uniform,Negotiation,10000,20,50,71.59,132
Uniform,feedback,10000,20,50,71.59,94
Uniform,Master/slave,10000,20,75,66.06,20
Uniform,Voting,10000,20,75,65.93,60
Uniform,Multi-agent,10000,20,75,72.02,40
Uniform,Negotiation,10000,20,75,74.51,166
Uniform,feedback,10000,20,75,74.51,128
Uniform,Master/slave,10000,20,100,67.00,20
Uniform,Voting,10000,20,100,68.42,60
Uniform,Multi-agent,10000,20,100,87.12,40
Uniform,Negotiation,10000,20,100,93.64,125
Uniform,feedback,10000,20,100,93.64,87
Uniform,Master/slave,10000,20,150,67.02,20
Uniform,Voting,10000,20,150,69.17,60
Uniform,Multi-agent,10000,20,150,68.91,40
Uniform,Negotiation,10000,20,150,95.81,177
Uniform,feedback,10000,20,150,95.81,139
Uniform,Master/slave,10000,25,25,83.71,25
Uniform,Voting,10000,25,25,80.29,75
Uniform,Multi-agent,10000,25,25,80.29,50
Uniform,Negotiation,10000,25,25,75.15,96
Uniform,feedback,10000,25,25,75.15,48
Uniform,Master/slave,10000,25,50,83.53,25
Uniform,Voting,10000,25,50,82.80,75
Uniform,Multi-agent,10000,25,50,81.15,50
Uniform,Negotiation,10000,25,50,77.23,146
Uniform,feedback,10000,25,50,77.23,98
Uniform,Master/slave,10000,25,75,83.14,25
Uniform,Voting,10000,25,75,84.37,75
Uniform,Multi-agent,10000,25,75,109.47,50
Uniform,Negotiation,10000,25,75,113.47,148
Uniform,feedback,10000,25,75,113.47,100
Uniform,Master/slave,10000,25,100,83.76,25
Uniform,Voting,10000,25,100,84.88,75
Uniform,Multi-agent,10000,25,100,91.10,50
Uniform,Negotiation,10000,25,100,119.47,129
Uniform,feedback,10000,25,100,119.47,81
Uniform,Master/slave,10000,25,150,83.06,25
Uniform,Voting,10000,25,150,83.81,75
Uniform,Multi-agent,10000,25,150,84.06,50
Uniform,Negotiation,10000,25,150,100.00,50
Uniform,feedback,10000,25,150,100.00,2
Uniform,Master/slave,10000,30,25,95.11,30
Uniform,Voting,10000,30,25,101.60,90
Uniform,Multi-agent,10000,30,25,101.60,60
Uniform,Negotiation,10000,30,25,114.95,106
Uniform,feedback,10000,30,25,114.95,48
Uniform,Master/slave,10000,30,50,97.70,30
Uniform,Voting,10000,30,50,96.68,90
Uniform,Multi-agent,10000,30,50,106.00,60
Uniform,Negotiation,10000,30,50,92.84,154
Uniform,feedback,10000,30,50,92.84,96
Uniform,Master/slave,10000,30,75,100.60,30
Uniform,Voting,10000,30,75,100.47,90
Uniform,Multi-agent,10000,30,75,129.34,60
Uniform,Negotiation,10000,30,75,145.90,108
Uniform,feedback,10000,30,75,145.90,50
Uniform,Master/slave,10000,30,100,101.60,30
Uniform,Voting,10000,30,100,102.71,90
Uniform,Multi-agent,10000,30,100,102.93,60
Uniform,Negotiation,10000,30,100,142.44,150
Uniform,feedback,10000,30,100,142.44,92
Uniform,Master/slave,10000,30,150,100.01,30
Uniform,Voting,10000,30,150,99.64,90
Uniform,Multi-agent,10000,30,150,101.83,60
Uniform,Negotiation,10000,30,150,100.00,60
Uniform,feedback,10000,30,150,100.00,2
Uniform,Master/slave,15000,6,25,21.32,6
Uniform,Voting,15000,6,25,20.95,18
Uniform,Multi-agent,15000,6,25,20.95,12
Uniform,Negotiation,15000,6,25,18.47,56
Uniform,feedback,15000,6,25,18.47,46
Uniform,Master/slave,15000,6,50,21.19,6
Uniform,Voting,15000,6,50,20.19,18
Uniform,Multi-agent,15000,6,50,20.19,12
Uniform,Negotiation,15000,6,50,19.29,88
Uniform,feedback,15000,6,50,19.29,78
Uniform,Master/slave,15000,6,75,21.12,6
Uniform,Voting,15000,6,75,20.98,18
Uniform,Multi-agent,15000,6,75,20.98,12
Uniform,Negotiation,15000,6,75,26.65,130
Uniform,feedback,15000,6,75,26.65,120
Uniform,Master/slave,15000,6,100,21.13,6
Uniform,Voting,15000,6,100,21.00,18
Uniform,Multi-agent,15000,6,100,21.00,12
Uniform,Negotiation,15000,6,100,21.39,176
Uniform,feedback,15000,6,100,21.39,166
Uniform,Master/slave,15000,6,150,21.12,6
Uniform,Voting,15000,6,150,21.15,18
Uniform,Multi-agent,15000,6,150,21.15,12
Uniform,Negotiation,15000,6,150,19.43,256
Uniform,feedback,15000,6,150,19.43,246
Uniform,Master/slave,15000,12,25,41.29,12
Uniform,Voting,15000,12,25,42.05,36
Uniform,Multi-agent,15000,12,25,42.05,24
Uniform,Negotiation,15000,12,25,46.64,72
Uniform,feedback,15000,12,25,46.64,50
Uniform,Master/slave,15000,12,50,40.99,12
Uniform,Voting,15000,12,50,40.68,36
Uniform,Multi-agent,15000,12,50,40.68,24
Uniform,Negotiation,15000,12,50,35.83,114
Uniform,feedback,15000,12,50,35.83,92
Uniform,Master/slave,15000,12,75,40.88,12
Uniform,Voting,15000,12,75,40.82,36
Uniform,Multi-agent,15000,12,75,40.82,24
Uniform,Negotiation,15000,12,75,52.11,158
Uniform,feedback,15000,12,75,52.11,136
Uniform,Master/slave,15000,12,100,40.75,12
Uniform,Voting,15000,12,100,40.69,36
Uniform,Multi-agent,15000,12,100,40.69,24
Uniform,Negotiation,15000,12,100,31.76,204
Uniform,feedback,15000,12,100,31.76,182
Uniform,Master/slave,15000,12,150,40.64,12
Uniform,Voting,15000,12,150,40.42,36
Uniform,Multi-agent,15000,12,150,38.72,24
Uniform,Negotiation,15000,12,150,41.53,296
Uniform,feedback,15000,12,150,41.53,274
Uniform,Master/slave,15000,15,25,49.44,15
Uniform,Voting,15000,15,25,49.55,45
Uniform,Multi-agent,15000,15,25,49.55,30
Uniform,Negotiation,15000,15,25,43.80,70
Uniform,feedback,15000,15,25,43.80,42
Uniform,Master/slave,15000,15,50,51.05,15
Uniform,Voting,15000,15,50,50.74,45
Uniform,Multi-agent,15000,15,50,50.74,30
Uniform,Negotiation,15000,15,50,49.87,120
Uniform,feedback,15000,15,50,49.87,92
Uniform,Master/slave,15000,15,75,50.56,15
Uniform,Voting,15000,15,75,51.24,45
Uniform,Multi-agent,15000,15,75,51.24,30
Uniform,Negotiation,15000,15,75,57.39,168
Uniform,feedback,15000,15,75,57.39,140
Uniform,Master/slave,15000,15,100,50.31,15
Uniform,Voting,15000,15,100,53.31,45
Uniform,Multi-agent,15000,15,100,52.30,30
Uniform,Negotiation,15000,15,100,58.52,208
Uniform,feedback,15000,15,100,58.52,180
Uniform,Master/slave,15000,15,150,50.66,15
Uniform,Voting,15000,15,150,51.17,45
Uniform,Multi-agent,15000,15,150,54.03,30
Uniform,Negotiation,15000,15,150,64.54,288
Uniform,feedback,15000,15,150,64.54,260
Uniform,Master/slave,15000,20,25,69.49,20
Uniform,Voting,15000,20,25,65.61,60
Uniform,Multi-agent,15000,20,25,65.61,40
Uniform,Negotiation,15000,20,25,59.43,88
Uniform,feedback,15000,20,25,59.43,50
Uniform,Master/slave,15000,20,50,67.14,20
Uniform,Voting,15000,20,50,64.59,60
Uniform,Multi-agent,15000,20,50,64.59,40
Uniform,Negotiation,15000,20,50,50.54,130
Uniform,feedback,15000,20,50,50.54,92
Uniform,Master/slave,15000,20,75,66.08,20
Uniform,Voting,15000,20,75,67.88,60
Uniform,Multi-agent,15000,20,75,66.51,40
Uniform,Negotiation,15000,20,75,78.42,184
Uniform,feedback,15000,20,75,78.42,146
Uniform,Master/slave,15000,20,100,66.95,20
Uniform,Voting,15000,20,100,67.06,60
Uniform,Multi-agent,15000,20,100,66.70,40
Uniform,Negotiation,15000,20,100,65.52,216
Uniform,feedback,15000,20,100,65.52,178
Uniform,Master/slave,15000,20,150,66.87,20
Uniform,Voting,15000,20,150,68.20,60
Uniform,Multi-agent,15000,20,150,87.33,40
Uniform,Negotiation,15000,20,150,95.05,156
Uniform,feedback,15000,20,150,95.05,118
Uniform,Master/slave,15000,25,25,83.86,25
Uniform,Voting,15000,25,25,79.12,75
Uniform,Multi-agent,15000,25,25,79.12,50
Uniform,Negotiation,15000,25,25,72.51,96
Uniform,feedback,15000,25,25,72.51,48
Uniform,Master/slave,15000,25,50,83.52,25
Uniform,Voting,15000,25,50,85.29,75
Uniform,Multi-agent,15000,25,50,85.29,50
Uniform,Negotiation,15000,25,50,96.28,148
Uniform,feedback,15000,25,50,96.28,100
Uniform,Master/slave,15000,25,75,83.31,25
Uniform,Voting,15000,25,75,84.00,75
Uniform,Multi-agent,15000,25,75,79.95,50
Uniform,Negotiation,15000,25,75,77.13,186
Uniform,feedback,15000,25,75,77.13,138
Uniform,Master/slave,15000,25,100,83.65,25
Uniform,Voting,15000,25,100,82.50,75
Uniform,Multi-agent,15000,25,100,99.62,50
Uniform,Negotiation,15000,25,100,110.06,210
Uniform,feedback,15000,25,100,110.06,162
Uniform,Master/slave,15000,25,150,83.41,25
Uniform,Voting,15000,25,150,86.14,75
Uniform,Multi-agent,15000,25,150,93.85,50
Uniform,Negotiation,15000,25,150,120.25,165
Uniform,feedback,15000,25,150,120.25,117
Uniform,Master/slave,15000,30,25,94.55,30
Uniform,Voting,15000,30,25,97.18,90
Uniform,Multi-agent,15000,30,25,97.18,60
Uniform,Negotiation,15000,30,25,100.08,106
Uniform,feedback,15000,30,25,100.08,48
Uniform,Master/slave,15000,30,50,98.30,30
Uniform,Voting,15000,30,50,100.25,90
Uniform,Multi-agent,15000,30,50,98.76,60
Uniform,Negotiation,15000,30,50,93.92,158
Uniform,feedback,15000,30,50,93.92,100
Uniform,Master/slave,15000,30,75,99.80,30
Uniform,Voting,15000,30,75,99.67,90
Uniform,Multi-agent,15000,30,75,105.18,60
Uniform,Negotiation,15000,30,75,124.63,202
Uniform,feedback,15000,30,75,124.63,144
Uniform,Master/slave,15000,30,100,100.96,30
Uniform,Voting,15000,30,100,100.95,90
Uniform,Multi-agent,15000,30,100,137.02,60
Uniform,Negotiation,15000,30,100,145.26,147
Uniform,feedback,15000,30,100,145.26,89
Uniform,Master/slave,15000,30,150,100.45,30
Uniform,Voting,15000,30,150,99.60,90
Uniform,Multi-agent,15000,30,150,102.72,60
Uniform,Negotiation,15000,30,150,142.22,194
Uniform,feedback,15000,30,150,142.22,136
Exponential,Master/slave,1000,6,25,21.17,6
Exponential,Voting,1000,6,25,21.92,18
Exponential,Multi-agent,1000,6,25,22.00,12
Exponential,Negotiation,1000,6,25,25.42,37
Exponential,feedback,1000,6,25,21.93,34
Exponential,Master/slave,1000,6,50,21.26,6
Exponential,Voting,1000,6,50,21.08,18
Exponential,Multi-agent,1000,6,50,22.48,12
Exponential,Negotiation,1000,6,50,37.04,40
Exponential,feedback,1000,6,50,26.31,47
Exponential,Master/slave,1000,6,75,21.02,6
Exponential,Voting,1000,6,75,20.74,18
Exponential,Multi-agent,1000,6,75,21.44,12
Exponential,Negotiation,1000,6,75,46.56,45
Exponential,feedback,1000,6,75,27.77,66
Exponential,Master/slave,1000,6,100,21.10,6
Exponential,Voting,1000,6,100,21.18,18
Exponential,Multi-agent,1000,6,100,21.72,12
Exponential,Negotiation,1000,6,100,100.00,12
Exponential,feedback,1000,6,100,100.00,2
Exponential,Master/slave,1000,6,150,20.98,6
Exponential,Voting,1000,6,150,21.88,18
Exponential,Multi-agent,1000,6,150,21.89,12
Exponential,Negotiation,1000,6,150,100.00,12
Exponential,feedback,1000,6,150,100.00,2
Exponential,Master/slave,1000,12,25,41.31,12
Exponential,Voting,1000,12,25,40.33,36
Exponential,Multi-agent,1000,12,25,42.05,24
Exponential,Negotiation,1000,12,25,56.35,39
Exponential,feedback,1000,12,25,49.48,24
Exponential,Master/slave,1000,12,50,40.88,12
Exponential,Voting,1000,12,50,41.14,36
Exponential,Multi-agent,1000,12,50,42.02,24
Exponential,Negotiation,1000,12,50,75.28,38
Exponential,feedback,1000,12,50,62.67,35
Exponential,Master/slave,1000,12,75,40.72,12
Exponential,Voting,1000,12,75,40.06,36
Exponential,Multi-agent,1000,12,75,41.10,24
Exponential,Negotiation,1000,12,75,100.00,24
Exponential,feedback,1000,12,75,100.00,2
Exponential,Master/slave,1000,12,100,40.32,12
Exponential,Voting,1000,12,100,40.66,36
Exponential,Multi-agent,1000,12,100,41.50,24
Exponential,Negotiation,1000,12,100,100.00,24
Exponential,feedback,1000,12,100,100.00,2
Exponential,Master/slave,1000,12,150,41.12,12
Exponential,Voting,1000,12,150,40.14,36
Exponential,Multi-agent,1000,12,150,41.38,24
Exponential,Negotiation,1000,12,150,100.00,24
Exponential,feedback,1000,12,150,100.00,2
Exponential,Master/slave,1000,15,25,51.71,15
Exponential,Voting,1000,15,25,51.92,45
Exponential,Multi-agent,1000,15,25,52.60,30
Exponential,Negotiation,1000,15,25,59.48,44
Exponential,feedback,1000,15,25,47.05,26
Exponential,Master/slave,1000,15,50,49.88,15
Exponential,Voting,1000,15,50,54.63,45
Exponential,Multi-agent,1000,15,50,51.40,30
Exponential,Negotiation,1000,15,50,100.00,30
Exponential,feedback,1000,15,50,100.00,2
Exponential,Master/slave,1000,15,75,50.17,15
Exponential,Voting,1000,15,75,49.82,45
Exponential,Multi-agent,1000,15,75,50.53,30
Exponential,Negotiation,1000,15,75,100.00,30
Exponential,feedback,1000,15,75,100.00,2
Exponential,Master/slave,1000,15,100,49.47,15
Exponential,Voting,1000,15,100,50.64,45
Exponential,Multi-agent,1000,15,100,51.09,30
Exponential,Negotiation,1000,15,100,100.00,30
Exponential,feedback,1000,15,100,100.00,2
Exponential,Master/slave,1000,15,150,50.06,15
Exponential,Voting,1000,15,150,49.91,45
Exponential,Multi-agent,1000,15,150,51.43,30
Exponential,Negotiation,1000,15,150,100.00,30
Exponential,feedback,1000,15,150,100.00,2
Exponential,Master/slave,1000,20,25,70.84,20
Exponential,Voting,1000,20,25,60.66,60
Exponential,Multi-agent,1000,20,25,79.18,40
Exponential,Negotiation,1000,20,25,97.53,48
Exponential,feedback,1000,20,25,96.64,19
Exponential,Master/slave,1000,20,50,67.13,20
Exponential,Voting,1000,20,50,67.83,60
Exponential,Multi-agent,1000,20,50,69.15,40
Exponential,Negotiation,1000,20,50,100.00,40
Exponential,feedback,1000,20,50,100.00,2
Exponential,Master/slave,1000,20,75,65.62,20
Exponential,Voting,1000,20,75,71.89,60
Exponential,Multi-agent,1000,20,75,69.08,40
Exponential,Negotiation,1000,20,75,100.00,40
Exponential,feedback,1000,20,75,100.00,2
Exponential,Master/slave,1000,20,100,66.83,20
Exponential,Voting,1000,20,100,71.53,60
Exponential,Multi-agent,1000,20,100,68.54,40
Exponential,Negotiation,1000,20,100,100.00,40
Exponential,feedback,1000,20,100,100.00,2
Exponential,Master/slave,1000,20,150,66.13,20
Exponential,Voting,1000,20,150,68.38,60
Exponential,Multi-agent,1000,20,150,69.48,40
Exponential,Negotiation,1000,20,150,100.00,40
Exponential,feedback,1000,20,150,100.00,2
Exponential,Master/slave,1000,25,25,86.85,25
Exponential,Voting,1000,25,25,79.58,75
Exponential,Multi-agent,1000,25,25,85.53,50
Exponential,Negotiation,1000,25,25,110.67,58
Exponential,feedback,1000,25,25,115.05,19
Exponential,Master/slave,1000,25,50,85.04,25
Exponential,Voting,1000,25,50,82.90,75
Exponential,Multi-agent,1000,25,50,83.29,50
Exponential,Negotiation,1000,25,50,100.00,50
Exponential,feedback,1000,25,50,100.00,2
Exponential,Master/slave,1000,25,75,85.34,25
Exponential,Voting,1000,25,75,84.67,75
Exponential,Multi-agent,1000,25,75,85.33,50
Exponential,Negotiation,1000,25,75,100.00,50
Exponential,feedback,1000,25,75,100.00,2
Exponential,Master/slave,1000,25,100,84.27,25
Exponential,Voting,1000,25,100,88.37,75
Exponential,Multi-agent,1000,25,100,89.49,50
Exponential,Negotiation,1000,25,100,100.00,50
Exponential,feedback,1000,25,100,100.00,2
Exponential,Master/slave,1000,25,150,84.55,25
Exponential,Voting,1000,25,150,89.61,75
Exponential,Multi-agent,1000,25,150,90.35,50
Exponential,Negotiation,1000,25,150,100.00,50
Exponential,feedback,1000,25,150,100.00,2
Exponential,Master/slave,1000,30,25,104.21,30
Exponential,Voting,1000,30,25,99.89,90
Exponential,Multi-agent,1000,30,25,105.13,60
Exponential,Negotiation,1000,30,25,100.00,60
Exponential,feedback,1000,30,25,100.00,2
Exponential,Master/slave,1000,30,50,100.44,30
Exponential,Voting,1000,30,50,98.97,90
Exponential,Multi-agent,1000,30,50,105.23,60
Exponential,Negotiation,1000,30,50,100.00,60
Exponential,feedback,1000,30,50,100.00,2
Exponential,Master/slave,1000,30,75,101.81,30
Exponential,Voting,1000,30,75,99.00,90
Exponential,Multi-agent,1000,30,75,103.24,60
Exponential,Negotiation,1000,30,75,100.00,60
Exponential,feedback,1000,30,75,100.00,2
Exponential,Master/slave,1000,30,100,101.35,30
Exponential,Voting,1000,30,100,103.72,90
Exponential,Multi-agent,1000,30,100,103.28,60
Exponential,Negotiation,1000,30,100,100.00,60
Exponential,feedback,1000,30,100,100.00,2
Exponential,Master/slave,1000,30,150,101.24,30
Exponential,Voting,1000,30,150,106.17,90
Exponential,Multi-agent,1000,30,150,107.16,60
Exponential,Negotiation,1000,30,150,100.00,60
Exponential,feedback,1000,30,150,100.00,2
Exponential,Master/slave,2000,6,25,21.19,6
Exponential,Voting,2000,6,25,20.78,18
Exponential,Multi-agent,2000,6,25,21.08,12
Exponential,Negotiation,2000,6,25,18.79,46
Exponential,feedback,2000,6,25,18.84,34
Exponential,Master/slave,2000,6,50,21.17,6
Exponential,Voting,2000,6,50,21.00,18
Exponential,Multi-agent,2000,6,50,21.48,12
Exponential,Negotiation,2000,6,50,24.43,62
Exponential,feedback,2000,6,50,19.34,61
Exponential,Master/slave,2000,6,75,21.02,6
Exponential,Voting,2000,6,75,21.57,18
Exponential,Multi-agent,2000,6,75,21.84,12
Exponential,Negotiation,2000,6,75,30.97,76
Exponential,feedback,2000,6,75,24.38,86
Exponential,Master/slave,2000,6,100,21.01,6
Exponential,Voting,2000,6,100,20.48,18
Exponential,Multi-agent,2000,6,100,21.79,12
Exponential,Negotiation,2000,6,100,37.59,70
Exponential,feedback,2000,6,100,25.80,97
Exponential,Master/slave,2000,6,150,21.10,6
Exponential,Voting,2000,6,150,20.94,18
Exponential,Multi-agent,2000,6,150,21.80,12
Exponential,Negotiation,2000,6,150,51.27,64
Exponential,feedback,2000,6,150,30.83,117
Exponential,Master/slave,2000,12,25,40.85,12
Exponential,Voting,2000,12,25,37.12,36
Exponential,Multi-agent,2000,12,25,40.66,24
Exponential,Negotiation,2000,12,25,40.92,53
Exponential,feedback,2000,12,25,34.97,36
Exponential,Master/slave,2000,12,50,40.97,12
Exponential,Voting,2000,12,50,42.55,36
Exponential,Multi-agent,2000,12,50,42.04,24
Exponential,Negotiation,2000,12,50,49.16,63
Exponential,feedback,2000,12,50,43.38,58
Exponential,Master/slave,2000,12,75,40.62,12
Exponential,Voting,2000,12,75,38.92,36
Exponential,Multi-agent,2000,12,75,42.90,24
Exponential,Negotiation,2000,12,75,65.86,54
Exponential,feedback,2000,12,75,57.21,56
Exponential,Master/slave,2000,12,100,40.26,12
Exponential,Voting,2000,12,100,39.39,36
Exponential,Multi-agent,2000,12,100,41.94,24
Exponential,Negotiation,2000,12,100,73.11,56
Exponential,feedback,2000,12,100,61.07,71
Exponential,Master/slave,2000,12,150,40.96,12
Exponential,Voting,2000,12,150,41.05,36
Exponential,Multi-agent,2000,12,150,41.89,24
Exponential,Negotiation,2000,12,150,100.00,24
Exponential,feedback,2000,12,150,100.00,2
Exponential,Master/slave,2000,15,25,51.02,15
Exponential,Voting,2000,15,25,48.36,45
Exponential,Multi-agent,2000,15,25,51.41,30
Exponential,Negotiation,2000,15,25,57.55,56
Exponential,feedback,2000,15,25,47.52,36
Exponential,Master/slave,2000,15,50,50.77,15
Exponential,Voting,2000,15,50,54.56,45
Exponential,Multi-agent,2000,15,50,54.89,30
Exponential,Negotiation,2000,15,50,67.20,59
Exponential,feedback,2000,15,50,58.92,47
Exponential,Master/slave,2000,15,75,50.35,15
Exponential,Voting,2000,15,75,49.32,45
Exponential,Multi-agent,2000,15,75,52.01,30
Exponential,Negotiation,2000,15,75,86.17,47
Exponential,feedback,2000,15,75,75.92,45
Exponential,Master/slave,2000,15,100,50.36,15
Exponential,Voting,2000,15,100,50.45,45
Exponential,Multi-agent,2000,15,100,51.92,30
Exponential,Negotiation,2000,15,100,100.00,30
Exponential,feedback,2000,15,100,100.00,2
Exponential,Master/slave,2000,15,150,50.32,15
Exponential,Voting,2000,15,150,51.89,45
Exponential,Multi-agent,2000,15,150,51.85,30
Exponential,Negotiation,2000,15,150,100.00,30
Exponential,feedback,2000,15,150,100.00,2
Exponential,Master/slave,2000,20,25,68.66,20
Exponential,Voting,2000,20,25,65.65,60
Exponential,Multi-agent,2000,20,25,74.92,40
Exponential,Negotiation,2000,20,25,73.42,63
Exponential,feedback,2000,20,25,73.12,31
Exponential,Master/slave,2000,20,50,67.39,20
Exponential,Voting,2000,20,50,66.27,60
Exponential,Multi-agent,2000,20,50,70.53,40
Exponential,Negotiation,2000,20,50,91.52,61
Exponential,feedback,2000,20,50,88.07,41
Exponential,Master/slave,2000,20,75,66.40,20
Exponential,Voting,2000,20,75,65.25,60
Exponential,Multi-agent,2000,20,75,68.76,40
Exponential,Negotiation,2000,20,75,100.00,40
Exponential,feedback,2000,20,75,100.00,2
Exponential,Master/slave,2000,20,100,67.80,20
Exponential,Voting,2000,20,100,66.51,60
Exponential,Multi-agent,2000,20,100,68.39,40
Exponential,Negotiation,2000,20,100,100.00,40
Exponential,feedback,2000,20,100,100.00,2
Exponential,Master/slave,2000,20,150,66.40,20
Exponential,Voting,2000,20,150,67.83,60
Exponential,Multi-agent,2000,20,150,68.30,40
Exponential,Negotiation,2000,20,150,100.00,40
Exponential,feedback,2000,20,150,100.00,2
Exponential,Master/slave,2000,25,25,86.58,25
Exponential,Voting,2000,25,25,87.72,75
Exponential,Multi-agent,2000,25,25,99.94,50
Exponential,Negotiation,2000,25,25,101.52,69
Exponential,feedback,2000,25,25,103.78,31
Exponential,Master/slave,2000,25,50,84.27,25
Exponential,Voting,2000,25,50,87.99,75
Exponential,Multi-agent,2000,25,50,88.04,50
Exponential,Negotiation,2000,25,50,108.03,63
Exponential,feedback,2000,25,50,112.97,33
Exponential,Master/slave,2000,25,75,84.29,25
Exponential,Voting,2000,25,75,91.18,75
Exponential,Multi-agent,2000,25,75,87.69,50
Exponential,Negotiation,2000,25,75,100.00,50
Exponential,feedback,2000,25,75,100.00,2
Exponential,Master/slave,2000,25,100,84.01,25
Exponential,Voting,2000,25,100,82.20,75
Exponential,Multi-agent,2000,25,100,83.68,50
Exponential,Negotiation,2000,25,100,100.00,50
Exponential,feedback,2000,25,100,100.00,2
Exponential,Master/slave,2000,25,150,83.97,25
Exponential,Voting,2000,25,150,87.06,75
Exponential,Multi-agent,2000,25,150,87.98,50
Exponential,Negotiation,2000,25,150,100.00,50
Exponential,feedback,2000,25,150,100.00,2
Exponential,Master/slave,2000,30,25,105.53,30
Exponential,Voting,2000,30,25,101.75,90
Exponential,Multi-agent,2000,30,25,112.81,60
Exponential,Negotiation,2000,30,25,130.71,74
Exponential,feedback,2000,30,25,137.83,25
Exponential,Master/slave,2000,30,50,101.70,30
Exponential,Voting,2000,30,50,99.10,90
Exponential,Multi-agent,2000,30,50,100.40,60
Exponential,Negotiation,2000,30,50,100.00,60
Exponential,feedback,2000,30,50,100.00,2
Exponential,Master/slave,2000,30,75,100.82,30
Exponential,Voting,2000,30,75,102.24,90
Exponential,Multi-agent,2000,30,75,103.33,60
Exponential,Negotiation,2000,30,75,100.00,60
Exponential,feedback,2000,30,75,100.00,2
Exponential,Master/slave,2000,30,100,101.22,30
Exponential,Voting,2000,30,100,106.19,90
Exponential,Multi-agent,2000,30,100,104.28,60
Exponential,Negotiation,2000,30,100,100.00,60
Exponential,feedback,2000,30,100,100.00,2
Exponential,Master/slave,2000,30,150,99.93,30
Exponential,Voting,2000,30,150,103.55,90
Exponential,Multi-agent,2000,30,150,104.16,60
Exponential,Negotiation,2000,30,150,100.00,60
Exponential,feedback,2000,30,150,100.00,2
Exponential,Master/slave,5000,6,25,21.35,6
Exponential,Voting,5000,6,25,21.74,18
Exponential,Multi-agent,5000,6,25,21.74,12
Exponential,Negotiation,5000,6,25,24.26,54
Exponential,feedback,5000,6,25,23.49,44
Exponential,Master/slave,5000,6,50,21.18,6
Exponential,Voting,5000,6,50,21.20,18
Exponential,Multi-agent,5000,6,50,21.50,12
Exponential,Negotiation,5000,6,50,22.33,91
Exponential,feedback,5000,6,50,23.37,83
Exponential,Master/slave,5000,6,75,21.24,6
Exponential,Voting,5000,6,75,21.90,18
Exponential,Multi-agent,5000,6,75,22.04,12
Exponential,Negotiation,5000,6,75,22.83,106
Exponential,feedback,5000,6,75,20.10,98
Exponential,Master/slave,5000,6,100,21.14,6
Exponential,Voting,5000,6,100,21.91,18
Exponential,Multi-agent,5000,6,100,21.87,12
Exponential,Negotiation,5000,6,100,27.17,127
Exponential,feedback,5000,6,100,25.59,144
Exponential,Master/slave,5000,6,150,21.02,6
Exponential,Voting,5000,6,150,20.67,18
Exponential,Multi-agent,5000,6,150,21.00,12
Exponential,Negotiation,5000,6,150,27.90,156
Exponential,feedback,5000,6,150,20.93,188
Exponential,Master/slave,5000,12,25,41.18,12
Exponential,Voting,5000,12,25,39.02,36
Exponential,Multi-agent,5000,12,25,39.71,24
Exponential,Negotiation,5000,12,25,35.41,64
Exponential,feedback,5000,12,25,32.85,44
Exponential,Master/slave,5000,12,50,41.10,12
Exponential,Voting,5000,12,50,38.03,36
Exponential,Multi-agent,5000,12,50,40.08,24
Exponential,Negotiation,5000,12,50,39.84,94
Exponential,feedback,5000,12,50,36.95,73
Exponential,Master/slave,5000,12,75,40.38,12
Exponential,Voting,5000,12,75,39.52,36
Exponential,Multi-agent,5000,12,75,41.24,24
Exponential,Negotiation,5000,12,75,43.75,105
Exponential,feedback,5000,12,75,39.44,103
Exponential,Master/slave,5000,12,100,40.60,12
Exponential,Voting,5000,12,100,42.37,36
Exponential,Multi-agent,5000,12,100,43.07,24
Exponential,Negotiation,5000,12,100,59.94,97
Exponential,feedback,5000,12,100,54.63,106
Exponential,Master/slave,5000,12,150,40.62,12
Exponential,Voting,5000,12,150,41.05,36
Exponential,Multi-agent,5000,12,150,43.31,24
Exponential,Negotiation,5000,12,150,59.10,118
Exponential,feedback,5000,12,150,51.98,151
Exponential,Master/slave,5000,15,25,51.10,15
Exponential,Voting,5000,15,25,48.89,45
Exponential,Multi-agent,5000,15,25,48.34,30
Exponential,Negotiation,5000,15,25,41.49,72
Exponential,feedback,5000,15,25,41.56,46
